order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,channel
O001376,2025-01-11,C0073,P0007,2,39.48,0.05,75.01,Online
O001377,2025-08-07,C0101,P0029,7,135.15,0.2,756.84,Online
O001378,2025-04-18,C0006,P0001,4,388.22,0,1552.88,Online
O001379,2025-02-14,C0068,P0023,3,306.06,0,918.18,Partner
O001380,2024-04-01,C0110,P0020,5,97.17,0,485.85,In-Store
O001381,2025-06-22,C0044,P0019,2,120.65,0,241.3,In-Store
O001382,2025-11-20,C0198,P0030,8,30.0,0.2,192.0,In-Store
O001383,2024-09-29,C0031,P0008,4,136.8,0,547.2,In-Store
O001384,2025-03-17,C0192,P0016,7,250.04,0,1750.28,Online
O001385,2025-11-24,C0154,P0007,5,39.48,0.15,167.79,Online
O001386,2024-05-29,C0108,P0006,7,163.81,0.2,917.34,Online
O001387,2025-04-06,C0075,P0009,4,272.35,0.1,980.46,Online
O001388,2024-01-11,C0095,P0019,8,120.65,0,965.2,In-Store
O001389,2025-02-11,C0035,P0028,6,19.35,0.15,98.69,Partner
O001390,2025-03-09,C0055,P0023,7,306.06,0.15,1821.06,Partner
O001391,2025-07-24,C0153,P0009,2,272.35,0,544.7,Online
O001392,2024-12-28,C0014,P0011,4,382.02,0.05,1451.68,Partner
O001393,2024-09-16,C0172,P0026,1,73.21,0,73.21,Partner
O001394,2025-11-18,C0159,P0013,5,355.88,0.05,1690.43,In-Store
O001395,2024-07-02,C0034,P0029,1,135.15,0.1,121.64,In-Store
O001396,2025-04-24,C0044,P0017,8,100.03,0,800.24,Online
O001397,2024-09-23,C0023,P0011,7,382.02,0,2674.14,Online
O001398,2024-10-14,C0081,P0002,3,37.33,0.05,106.39,Partner
O001399,2024-09-26,C0093,P0030,7,30.0,0,210.0,Partner
O001400,2024-11-16,C0195,P0030,5,30.0,0.1,135.0,In-Store
O001401,2024-06-03,C0043,P0011,8,382.02,0.2,2444.93,Partner
O001402,2024-07-12,C0169,P0021,8,43.43,0,347.44,Online
O001403,2025-04-26,C0014,P0008,3,136.8,0,410.4,In-Store
O001404,2024-04-28,C0042,P0023,8,306.06,0.05,2326.06,In-Store
O001405,2025-07-28,C0011,P0015,6,220.08,0.15,1122.41,In-Store
O001406,2024-05-31,C0118,P0016,2,250.04,0.2,400.06,Online
O001407,2024-10-17,C0090,P0003,4,314.36,0.2,1005.95,Online
O001408,2025-11-10,C0044,P0024,5,283.93,0.1,1277.69,Partner
O001409,2025-08-07,C0055,P0019,1,120.65,0.1,108.59,Online
O001410,2025-05-25,C0107,P0030,2,30.0,0,60.0,Partner
O001411,2024-10-18,C0025,P0029,6,135.15,0,810.9,Partner
O001412,2025-08-27,C0175,P0004,7,111.89,0,783.23,Online
O001413,2025-04-16,C0083,P0005,1,252.32,0,252.32,Partner
O001414,2024-10-02,C0169,P0016,8,250.04,0.15,1700.27,Partner
O001415,2025-11-02,C0169,P0001,6,388.22,0,2329.32,Partner
O001416,2024-02-19,C0116,P0011,3,382.02,0,1146.06,Partner
O001417,2024-03-13,C0073,P0011,1,382.02,0.15,324.72,Partner
O001418,2024-09-18,C0155,P0013,2,355.88,0.05,676.17,Online
O001419,2024-01-22,C0062,P0025,7,47.4,0,331.8,Online
O001420,2025-10-24,C0042,P0013,7,355.88,0,2491.16,Partner
O001421,2025-03-18,C0040,P0004,5,111.89,0.05,531.48,Partner
O001422,2025-11-12,C0080,P0029,3,135.15,0,405.45,Online
O001423,2025-04-01,C0095,P0017,4,100.03,0.05,380.11,In-Store
O001424,2025-03-08,C0122,P0009,7,272.35,0,1906.45,In-Store
O001425,2025-03-12,C0158,P0006,7,163.81,0.15,974.67,Online
O001426,2025-11-23,C0011,P0017,6,100.03,0.05,570.17,Online
O001427,2025-06-23,C0166,P0022,3,391.51,0.05,1115.8,Partner
O001428,2025-04-24,C0166,P0017,2,100.03,0,200.06,In-Store
O001429,2024-06-01,C0021,P0030,8,30.0,0,240.0,Online
O001430,2024-09-11,C0176,P0029,5,135.15,0.2,540.6,Partner
O001431,2024-03-19,C0110,P0010,1,217.18,0.1,195.46,Online
O001432,2024-04-06,C0132,P0004,7,111.89,0.05,744.07,In-Store
O001433,2024-09-17,C0170,P0024,5,283.93,0,1419.65,Partner
O001434,2025-11-08,C0021,P0025,1,47.4,0,47.4,In-Store
O001435,2025-02-06,C0046,P0026,3,73.21,0.2,175.7,Online
O001436,2025-08-24,C0022,P0014,5,199.28,0,996.4,Partner
O001437,2024-09-28,C0117,P0025,8,47.4,0.1,341.28,In-Store
O001438,2025-09-10,C0048,P0007,3,39.48,0,118.44,In-Store
O001439,2024-01-19,C0173,P0004,7,111.89,0.1,704.91,Online
O001440,2025-11-02,C0102,P0004,1,111.89,0,111.89,In-Store
O001441,2025-11-04,C0118,P0023,7,306.06,0.2,1713.94,Partner
O001442,2025-09-25,C0155,P0024,8,283.93,0,2271.44,Partner
O001443,2024-11-05,C0093,P0023,7,306.06,0.2,1713.94,Online
O001444,2024-04-24,C0033,P0005,1,252.32,0,252.32,Online
O001445,2025-05-07,C0179,P0007,1,39.48,0,39.48,Partner
O001446,2025-10-03,C0038,P0021,4,43.43,0.05,165.03,Partner
O001447,2025-04-19,C0049,P0003,5,314.36,0.2,1257.44,Online
O001448,2024-06-19,C0122,P0014,1,199.28,0,199.28,Online
O001449,2025-04-27,C0190,P0023,8,306.06,0.05,2326.06,Online
O001450,2024-10-28,C0116,P0019,4,120.65,0,482.6,Partner
O001451,2024-04-15,C0101,P0002,6,37.33,0,223.98,Partner
O001452,2025-05-22,C0183,P0014,7,199.28,0.2,1115.97,Partner
O001453,2025-05-14,C0149,P0020,5,97.17,0,485.85,In-Store
O001454,2024-03-03,C0125,P0017,8,100.03,0,800.24,Partner
O001455,2024-03-06,C0005,P0014,6,199.28,0.1,1076.11,In-Store
O001456,2025-05-21,C0166,P0014,8,199.28,0,1594.24,Partner
O001457,2025-03-22,C0166,P0012,8,253.71,0.15,1725.23,Online
O001458,2024-12-18,C0042,P0010,4,217.18,0.05,825.28,In-Store
O001459,2025-12-02,C0060,P0017,4,100.03,0.1,360.11,In-Store
O001460,2024-10-27,C0155,P0028,8,19.35,0,154.8,Partner
O001461,2025-11-20,C0183,P0013,7,355.88,0.2,1992.93,Partner
O001462,2024-06-14,C0189,P0012,8,253.71,0.2,1623.74,Partner
O001463,2025-05-09,C0054,P0010,2,217.18,0.15,369.21,Online
O001464,2025-05-18,C0045,P0007,3,39.48,0.1,106.6,Online
O001465,2024-08-02,C0107,P0016,5,250.04,0,1250.2,Partner
O001466,2024-12-31,C0013,P0001,6,388.22,0,2329.32,Partner
O001467,2024-03-06,C0041,P0006,1,163.81,0.2,131.05,In-Store
O001468,2025-07-29,C0111,P0004,4,111.89,0,447.56,Online
O001469,2024-12-29,C0125,P0009,6,272.35,0.2,1307.28,Online
O001470,2025-12-07,C0198,P0029,5,135.15,0,675.75,Partner
O001471,2024-02-21,C0155,P0022,2,391.51,0.15,665.57,In-Store
O001472,2025-09-17,C0118,P0027,2,125.39,0,250.78,Partner
O001473,2024-04-17,C0027,P0027,1,125.39,0.1,112.85,Online
O001474,2024-06-09,C0162,P0004,4,111.89,0,447.56,Partner
O001475,2025-06-02,C0075,P0023,8,306.06,0.2,1958.78,In-Store
O001476,2025-10-24,C0188,P0028,2,19.35,0,38.7,In-Store
O001477,2024-07-25,C0086,P0027,3,125.39,0,376.17,In-Store
O001478,2025-04-30,C0107,P0025,1,47.4,0,47.4,In-Store
O001479,2024-09-29,C0074,P0017,3,100.03,0,300.09,In-Store
O001480,2025-10-06,C0184,P0025,7,47.4,0,331.8,Partner
O001481,2024-08-21,C0063,P0005,7,252.32,0.2,1412.99,Online
O001482,2025-06-12,C0110,P0014,7,199.28,0.05,1325.21,Partner
O001483,2024-01-11,C0093,P0001,8,388.22,0,3105.76,Partner
O001484,2024-11-18,C0133,P0003,2,314.36,0,628.72,In-Store
O001485,2025-02-06,C0198,P0006,7,163.81,0,1146.67,Online
O001486,2024-02-29,C0170,P0030,3,30.0,0.1,81.0,Partner
O001487,2025-02-15,C0183,P0026,5,73.21,0.05,347.75,Partner
O001488,2024-11-17,C0180,P0018,5,276.28,0.15,1174.19,In-Store
O001489,2025-09-17,C0003,P0027,5,125.39,0.1,564.26,Online
O001490,2024-07-29,C0180,P0013,8,355.88,0.15,2419.98,Partner
O001491,2024-12-19,C0160,P0026,8,73.21,0.15,497.83,Partner
O001492,2024-03-27,C0104,P0025,4,47.4,0,189.6,Online
O001493,2024-05-09,C0138,P0011,7,382.02,0.15,2273.02,Partner
O001494,2025-06-07,C0139,P0010,4,217.18,0,868.72,Partner
O001495,2025-10-12,C0080,P0017,6,100.03,0.2,480.14,Online
O001496,2024-11-07,C0006,P0001,5,388.22,0,1941.1,Partner
O001497,2024-03-02,C0109,P0017,2,100.03,0.15,170.05,In-Store
O001498,2024-02-18,C0067,P0021,6,43.43,0,260.58,Partner
O001499,2024-01-06,C0032,P0015,5,220.08,0.1,990.36,In-Store
O001500,2024-11-02,C0087,P0008,4,136.8,0,547.2,In-Store
O001501,2025-01-21,C0171,P0026,3,73.21,0.15,186.69,Partner
O001502,2025-06-12,C0189,P0008,2,136.8,0,273.6,Partner
O001503,2024-04-10,C0050,P0027,6,125.39,0.05,714.72,Online
O001504,2024-04-04,C0183,P0014,7,199.28,0,1394.96,Online
O001505,2024-08-07,C0109,P0029,3,135.15,0.05,385.18,In-Store
O001506,2025-07-26,C0020,P0012,7,253.71,0.1,1598.37,Partner
O001507,2025-05-25,C0200,P0013,5,355.88,0.1,1601.46,Partner
O001508,2025-03-02,C0109,P0015,8,220.08,0.15,1496.54,Online
O001509,2025-12-29,C0037,P0017,3,100.03,0.05,285.09,In-Store
O001510,2024-08-05,C0034,P0023,2,306.06,0.15,520.3,In-Store
O001511,2025-01-13,C0122,P0002,3,37.33,0.1,100.79,Online
O001512,2024-05-03,C0155,P0028,7,19.35,0,135.45,In-Store
O001513,2024-06-05,C0147,P0010,1,217.18,0.1,195.46,Online
O001514,2024-10-28,C0096,P0010,6,217.18,0,1303.08,In-Store
O001515,2025-08-26,C0008,P0026,3,73.21,0,219.63,In-Store
O001516,2024-08-08,C0013,P0030,5,30.0,0,150.0,Online
O001517,2025-07-14,C0190,P0016,1,250.04,0,250.04,In-Store
O001518,2025-05-07,C0018,P0028,1,19.35,0.05,18.38,Partner
O001519,2025-01-21,C0080,P0019,8,120.65,0,965.2,In-Store
O001520,2024-05-21,C0185,P0027,3,125.39,0.2,300.94,Partner
O001521,2025-04-04,C0163,P0015,8,220.08,0.15,1496.54,Online
O001522,2025-10-01,C0187,P0011,2,382.02,0.2,611.23,Partner
O001523,2025-02-08,C0160,P0014,7,199.28,0,1394.96,In-Store
O001524,2024-10-11,C0139,P0002,8,37.33,0.15,253.84,Partner
O001525,2024-01-26,C0023,P0028,3,19.35,0.15,49.34,Partner
O001526,2025-10-22,C0162,P0026,5,73.21,0.1,329.44,Online
O001527,2025-09-25,C0165,P0018,2,276.28,0,552.56,Partner
O001528,2025-06-18,C0148,P0025,1,47.4,0.1,42.66,Online
O001529,2025-11-05,C0193,P0016,1,250.04,0,250.04,Partner
O001530,2024-07-29,C0047,P0001,5,388.22,0.2,1552.88,Online
O001531,2025-06-30,C0181,P0027,8,125.39,0,1003.12,Partner
O001532,2024-01-24,C0083,P0013,1,355.88,0.05,338.09,In-Store
O001533,2025-06-24,C0112,P0006,7,163.81,0,1146.67,In-Store
O001534,2024-04-11,C0098,P0009,2,272.35,0,544.7,Partner
O001535,2024-09-18,C0044,P0010,3,217.18,0,651.54,Online
O001536,2024-06-22,C0040,P0010,7,217.18,0.15,1292.22,Online
O001537,2025-12-31,C0158,P0011,3,382.02,0,1146.06,Online
O001538,2024-05-25,C0077,P0013,2,355.88,0,711.76,In-Store
O001539,2024-05-03,C0083,P0009,7,272.35,0.2,1525.16,Online
O001540,2025-06-04,C0052,P0008,4,136.8,0.05,519.84,Partner
O001541,2024-11-21,C0099,P0004,5,111.89,0,559.45,In-Store
O001542,2024-01-30,C0142,P0014,2,199.28,0.05,378.63,In-Store
O001543,2025-07-21,C0163,P0008,1,136.8,0,136.8,Partner
O001544,2025-07-22,C0173,P0004,4,111.89,0.2,358.05,Partner
O001545,2024-03-26,C0033,P0010,7,217.18,0.05,1444.25,Partner
O001546,2025-07-07,C0129,P0007,3,39.48,0,118.44,Online
O001547,2025-04-07,C0063,P0018,7,276.28,0.1,1740.56,Online
O001548,2025-09-27,C0001,P0027,8,125.39,0.2,802.5,In-Store
O001549,2025-05-08,C0168,P0006,1,163.81,0,163.81,In-Store
O001550,2025-10-09,C0154,P0009,7,272.35,0,1906.45,Online
O001551,2024-06-14,C0150,P0027,5,125.39,0,626.95,Partner
O001552,2024-04-01,C0137,P0019,2,120.65,0,241.3,In-Store
O001553,2025-07-23,C0179,P0004,3,111.89,0.15,285.32,In-Store
O001554,2024-12-16,C0111,P0007,6,39.48,0.15,201.35,Partner
O001555,2024-09-08,C0067,P0025,8,47.4,0,379.2,Partner
O001556,2025-09-05,C0083,P0011,4,382.02,0.05,1451.68,In-Store
O001557,2024-01-03,C0005,P0030,3,30.0,0.15,76.5,Partner
O001558,2024-06-26,C0122,P0001,1,388.22,0.15,329.99,In-Store
O001559,2025-02-06,C0143,P0029,8,135.15,0.2,864.96,Partner
O001560,2024-02-01,C0021,P0026,2,73.21,0.1,131.78,Partner
O001561,2025-01-20,C0114,P0022,2,391.51,0,783.02,Partner
O001562,2025-12-14,C0092,P0013,3,355.88,0.2,854.11,Online
O001563,2025-03-31,C0032,P0015,6,220.08,0,1320.48,Online
O001564,2024-10-14,C0057,P0024,1,283.93,0.2,227.14,Partner
O001565,2025-09-20,C0182,P0012,4,253.71,0,1014.84,Partner
O001566,2025-05-20,C0078,P0026,4,73.21,0,292.84,In-Store
O001567,2025-12-24,C0010,P0009,8,272.35,0.15,1851.98,Partner
O001568,2025-10-15,C0054,P0001,4,388.22,0.2,1242.3,In-Store
O001569,2025-05-27,C0029,P0028,5,19.35,0.1,87.08,In-Store
O001570,2025-08-02,C0044,P0018,4,276.28,0.15,939.35,Partner
O001571,2025-08-25,C0175,P0020,3,97.17,0,291.51,Online
O001572,2025-08-06,C0191,P0003,3,314.36,0,943.08,Online
O001573,2025-11-25,C0134,P0024,5,283.93,0,1419.65,Online
O001574,2025-07-27,C0178,P0022,5,391.51,0.15,1663.92,In-Store
O001575,2024-11-26,C0001,P0014,1,199.28,0.2,159.42,In-Store
O001576,2025-06-14,C0105,P0009,2,272.35,0.15,463.0,In-Store
O001577,2024-08-17,C0127,P0012,1,253.71,0.15,215.65,Online
O001578,2025-04-04,C0072,P0030,7,30.0,0.1,189.0,In-Store
O001579,2024-03-24,C0002,P0013,4,355.88,0,1423.52,Partner
O001580,2025-03-09,C0007,P0024,4,283.93,0.15,965.36,Online
O001581,2024-11-14,C0064,P0007,3,39.48,0,118.44,Online
O001582,2025-05-06,C0161,P0021,2,43.43,0,86.86,In-Store
O001583,2024-09-13,C0007,P0019,6,120.65,0.2,579.12,Online
O001584,2024-02-25,C0028,P0016,4,250.04,0,1000.16,In-Store
O001585,2025-09-06,C0134,P0026,4,73.21,0,292.84,Partner
O001586,2025-04-02,C0113,P0025,2,47.4,0.15,80.58,Partner
O001587,2025-01-21,C0032,P0003,1,314.36,0,314.36,In-Store
O001588,2025-03-28,C0178,P0003,3,314.36,0,943.08,Online
O001589,2024-04-14,C0078,P0020,7,97.17,0,680.19,Partner
O001590,2025-01-25,C0015,P0018,1,276.28,0,276.28,In-Store
O001591,2025-09-05,C0025,P0020,7,97.17,0,680.19,Partner
O001592,2025-04-20,C0160,P0001,8,388.22,0.05,2950.47,In-Store
O001593,2025-10-28,C0159,P0020,2,97.17,0,194.34,Partner
O001594,2024-07-16,C0007,P0015,6,220.08,0.1,1188.43,Online
O001595,2024-07-17,C0027,P0001,2,388.22,0.1,698.8,Partner
O001596,2025-03-07,C0033,P0021,5,43.43,0,217.15,In-Store
O001597,2024-09-05,C0186,P0020,8,97.17,0,777.36,Online
O001598,2025-08-21,C0012,P0002,3,37.33,0,111.99,In-Store
O001599,2025-08-20,C0132,P0021,6,43.43,0,260.58,Partner
O001600,2024-11-12,C0199,P0005,3,252.32,0.05,719.11,Partner
O001601,2025-06-14,C0088,P0010,6,217.18,0,1303.08,Partner
O001602,2024-08-31,C0169,P0022,3,391.51,0,1174.53,Partner
O001603,2024-12-18,C0144,P0028,1,19.35,0.05,18.38,Online
O001604,2024-03-11,C0052,P0021,4,43.43,0.2,138.98,In-Store
O001605,2025-12-09,C0049,P0022,8,391.51,0.15,2662.27,In-Store
O001606,2025-08-15,C0154,P0023,6,306.06,0.2,1469.09,Partner
O001607,2024-12-02,C0086,P0020,5,97.17,0.05,461.56,Online
O001608,2024-08-12,C0027,P0015,1,220.08,0.05,209.08,Online
O001609,2025-09-30,C0164,P0008,4,136.8,0.05,519.84,Online
O001610,2025-01-19,C0062,P0016,6,250.04,0.2,1200.19,Online
O001611,2024-01-11,C0103,P0006,1,163.81,0,163.81,Online
O001612,2024-10-24,C0092,P0001,2,388.22,0,776.44,In-Store
O001613,2024-01-31,C0050,P0021,6,43.43,0,260.58,Online
O001614,2024-09-25,C0051,P0010,3,217.18,0,651.54,Partner
O001615,2024-07-19,C0045,P0011,4,382.02,0,1528.08,Online
O001616,2024-01-22,C0046,P0027,5,125.39,0,626.95,Partner
O001617,2024-08-03,C0036,P0013,2,355.88,0,711.76,In-Store
O001618,2025-01-16,C0117,P0008,6,136.8,0.2,656.64,Partner
O001619,2024-03-07,C0044,P0017,7,100.03,0.15,595.18,Online
O001620,2024-07-13,C0037,P0029,3,135.15,0.2,324.36,Online
O001621,2025-09-05,C0137,P0013,6,355.88,0,2135.28,In-Store
O001622,2025-09-22,C0163,P0008,1,136.8,0.2,109.44,Partner
O001623,2024-06-01,C0049,P0028,5,19.35,0.2,77.4,In-Store
O001624,2024-05-09,C0064,P0002,5,37.33,0.2,149.32,Partner
O001625,2024-03-24,C0150,P0029,8,135.15,0,1081.2,In-Store
O001626,2025-06-04,C0170,P0020,2,97.17,0,194.34,In-Store
O001627,2025-06-15,C0193,P0029,6,135.15,0.05,770.36,In-Store
O001628,2025-12-12,C0046,P0011,6,382.02,0.1,2062.91,In-Store
O001629,2025-08-18,C0184,P0016,8,250.04,0,2000.32,In-Store
O001630,2024-08-12,C0164,P0030,1,30.0,0,30.0,Online
O001631,2024-08-11,C0116,P0028,4,19.35,0.05,73.53,In-Store
O001632,2024-06-09,C0109,P0029,7,135.15,0.1,851.45,In-Store
O001633,2024-03-27,C0066,P0018,2,276.28,0,552.56,In-Store
O001634,2025-08-20,C0114,P0017,6,100.03,0,600.18,Online
O001635,2025-04-06,C0120,P0017,6,100.03,0.05,570.17,In-Store
O001636,2025-05-24,C0111,P0014,6,199.28,0.2,956.54,In-Store
O001637,2025-03-28,C0070,P0013,1,355.88,0,355.88,Online
O001638,2024-03-25,C0068,P0021,2,43.43,0,86.86,In-Store
O001639,2024-10-10,C0129,P0017,2,100.03,0.2,160.05,Online
O001640,2024-02-09,C0026,P0004,2,111.89,0,223.78,Partner
O001641,2024-12-03,C0052,P0011,4,382.02,0.15,1298.87,In-Store
O001642,2025-12-23,C0078,P0024,5,283.93,0,1419.65,Partner
O001643,2024-11-02,C0036,P0028,5,19.35,0,96.75,In-Store
O001644,2025-08-16,C0089,P0026,7,73.21,0.05,486.85,Partner
O001645,2025-02-11,C0004,P0016,3,250.04,0.2,600.1,Online
O001646,2024-08-27,C0059,P0024,4,283.93,0.05,1078.93,Partner
O001647,2025-04-17,C0151,P0026,8,73.21,0.15,497.83,In-Store
O001648,2025-12-15,C0022,P0011,4,382.02,0.05,1451.68,In-Store
O001649,2025-07-25,C0054,P0015,8,220.08,0.2,1408.51,Online
O001650,2024-01-10,C0096,P0005,3,252.32,0,756.96,In-Store
O001651,2024-08-18,C0169,P0027,6,125.39,0,752.34,In-Store
O001652,2025-12-08,C0109,P0022,7,391.51,0.2,2192.46,Partner
O001653,2024-02-02,C0077,P0011,1,382.02,0.1,343.82,Online
O001654,2024-07-28,C0040,P0011,7,382.02,0.05,2540.43,In-Store
O001655,2025-05-01,C0017,P0018,7,276.28,0,1933.96,Online
O001656,2024-11-07,C0085,P0019,8,120.65,0.15,820.42,Online
O001657,2025-12-06,C0044,P0004,3,111.89,0,335.67,Partner
O001658,2024-03-12,C0126,P0001,3,388.22,0,1164.66,In-Store
O001659,2025-11-06,C0073,P0007,4,39.48,0,157.92,Partner
O001660,2025-06-14,C0018,P0015,1,220.08,0,220.08,Online
O001661,2024-06-09,C0044,P0011,7,382.02,0.05,2540.43,Online
O001662,2024-03-11,C0034,P0018,7,276.28,0.05,1837.26,In-Store
O001663,2025-03-18,C0053,P0005,4,252.32,0,1009.28,Partner
O001664,2025-08-11,C0171,P0016,3,250.04,0.1,675.11,In-Store
O001665,2024-07-25,C0151,P0007,8,39.48,0,315.84,Online
O001666,2025-02-12,C0037,P0015,2,220.08,0.2,352.13,Partner
O001667,2025-05-17,C0064,P0017,6,100.03,0.1,540.16,In-Store
O001668,2024-04-03,C0119,P0019,1,120.65,0.15,102.55,In-Store
O001669,2025-12-18,C0166,P0029,8,135.15,0,1081.2,Partner
O001670,2024-09-12,C0077,P0013,3,355.88,0.05,1014.26,Online
O001671,2025-01-28,C0159,P0024,7,283.93,0.05,1888.13,Partner
O001672,2025-12-16,C0047,P0023,2,306.06,0.05,581.51,Online
O001673,2025-10-05,C0062,P0029,3,135.15,0,405.45,Partner
O001674,2024-08-10,C0075,P0022,2,391.51,0.15,665.57,In-Store
O001675,2024-03-19,C0106,P0025,2,47.4,0,94.8,Online
O001676,2025-04-06,C0130,P0025,6,47.4,0.05,270.18,Online
O001677,2024-01-28,C0065,P0007,1,39.48,0.05,37.51,Online
O001678,2024-12-17,C0164,P0023,8,306.06,0.05,2326.06,Partner
O001679,2024-02-08,C0103,P0028,4,19.35,0.05,73.53,Online
O001680,2025-11-17,C0065,P0004,3,111.89,0,335.67,Partner
O001681,2024-03-25,C0119,P0016,8,250.04,0,2000.32,Partner
O001682,2025-04-27,C0169,P0008,8,136.8,0,1094.4,In-Store
O001683,2024-04-12,C0042,P0006,1,163.81,0.1,147.43,Online
O001684,2024-03-20,C0076,P0004,7,111.89,0,783.23,Partner
O001685,2025-03-27,C0196,P0001,5,388.22,0,1941.1,In-Store
O001686,2025-06-29,C0046,P0007,1,39.48,0.15,33.56,Online
O001687,2025-10-12,C0114,P0023,1,306.06,0.2,244.85,Partner
O001688,2025-12-07,C0165,P0022,2,391.51,0.05,743.87,In-Store
O001689,2025-01-21,C0114,P0002,1,37.33,0,37.33,Online
O001690,2024-04-03,C0064,P0012,4,253.71,0,1014.84,Online
O001691,2024-07-15,C0108,P0001,1,388.22,0,388.22,Partner
O001692,2025-11-11,C0172,P0003,4,314.36,0,1257.44,Online
O001693,2025-06-08,C0186,P0006,1,163.81,0.05,155.62,Online
O001694,2024-07-31,C0084,P0011,4,382.02,0.1,1375.27,Partner
O001695,2024-08-06,C0102,P0014,2,199.28,0,398.56,Online
O001696,2025-02-15,C0092,P0011,3,382.02,0,1146.06,Partner
O001697,2025-04-14,C0081,P0001,7,388.22,0,2717.54,Online
O001698,2025-09-30,C0017,P0022,5,391.51,0.15,1663.92,In-Store
O001699,2024-11-04,C0012,P0003,4,314.36,0.05,1194.57,Partner
O001700,2024-04-07,C0128,P0004,3,111.89,0,335.67,Partner
O001701,2025-12-11,C0084,P0021,7,43.43,0.15,258.41,Online
O001702,2025-11-13,C0086,P0006,6,163.81,0.2,786.29,In-Store
O001703,2025-08-22,C0018,P0011,1,382.02,0.1,343.82,In-Store
O001704,2025-08-24,C0098,P0017,4,100.03,0.1,360.11,Partner
O001705,2024-05-07,C0004,P0008,1,136.8,0.1,123.12,In-Store
O001706,2024-09-06,C0061,P0024,7,283.93,0.2,1590.01,Partner
O001707,2025-05-25,C0021,P0002,3,37.33,0,111.99,In-Store
O001708,2025-10-19,C0052,P0005,7,252.32,0,1766.24,Online
O001709,2024-12-02,C0061,P0030,8,30.0,0.15,204.0,Online
O001710,2025-02-28,C0072,P0011,1,382.02,0.1,343.82,Partner
O001711,2024-12-05,C0074,P0025,1,47.4,0,47.4,In-Store
O001712,2024-09-11,C0063,P0007,1,39.48,0.15,33.56,Partner
O001713,2025-01-25,C0179,P0024,4,283.93,0.1,1022.15,Partner
O001714,2024-01-07,C0083,P0006,8,163.81,0.15,1113.91,Online
O001715,2025-10-11,C0126,P0003,4,314.36,0,1257.44,Online
O001716,2025-08-29,C0053,P0005,2,252.32,0,504.64,Partner
O001717,2025-04-23,C0053,P0008,2,136.8,0.05,259.92,In-Store
O001718,2025-03-10,C0043,P0024,4,283.93,0,1135.72,Online
O001719,2025-08-13,C0156,P0008,5,136.8,0,684.0,In-Store
O001720,2025-05-07,C0163,P0007,5,39.48,0.2,157.92,Online
O001721,2025-04-27,C0093,P0013,7,355.88,0,2491.16,In-Store
O001722,2024-06-08,C0109,P0017,7,100.03,0.2,560.17,In-Store
O001723,2024-03-26,C0006,P0025,7,47.4,0.05,315.21,In-Store
O001724,2024-06-28,C0153,P0018,3,276.28,0.1,745.96,In-Store
O001725,2024-10-17,C0098,P0015,5,220.08,0.05,1045.38,In-Store
O001726,2024-12-07,C0144,P0020,8,97.17,0,777.36,Online
O001727,2024-07-13,C0184,P0016,4,250.04,0,1000.16,Online
O001728,2025-02-18,C0004,P0028,6,19.35,0.05,110.3,In-Store
O001729,2025-05-16,C0102,P0024,6,283.93,0.05,1618.4,In-Store
O001730,2024-02-09,C0165,P0019,2,120.65,0.05,229.24,Online
O001731,2025-03-22,C0099,P0030,3,30.0,0,90.0,In-Store
O001732,2025-12-27,C0198,P0030,6,30.0,0.1,162.0,In-Store
O001733,2024-02-29,C0163,P0023,6,306.06,0.15,1560.91,Partner
O001734,2024-09-09,C0099,P0030,7,30.0,0.15,178.5,Online
O001735,2025-12-24,C0123,P0002,6,37.33,0.15,190.38,Partner
O001736,2025-09-11,C0008,P0023,3,306.06,0,918.18,In-Store
O001737,2025-09-08,C0175,P0005,5,252.32,0,1261.6,Partner
O001738,2024-04-29,C0170,P0027,3,125.39,0,376.17,Online
O001739,2025-12-24,C0165,P0023,7,306.06,0.05,2035.3,Partner
O001740,2024-06-18,C0021,P0017,4,100.03,0.05,380.11,In-Store
O001741,2025-06-29,C0065,P0023,5,306.06,0.1,1377.27,Partner
O001742,2025-02-25,C0098,P0019,5,120.65,0.15,512.76,Partner
O001743,2024-05-26,C0023,P0004,6,111.89,0.2,537.07,In-Store
O001744,2024-11-11,C0192,P0007,7,39.48,0.15,234.91,Online
O001745,2024-04-09,C0044,P0027,8,125.39,0,1003.12,Online
O001746,2025-03-02,C0199,P0023,7,306.06,0.1,1928.18,Partner
O001747,2024-06-29,C0074,P0024,7,283.93,0,1987.51,In-Store
O001748,2025-05-13,C0048,P0023,3,306.06,0,918.18,Online
O001749,2024-08-05,C0129,P0004,8,111.89,0.1,805.61,Online
O001750,2024-07-15,C0052,P0002,3,37.33,0.2,89.59,In-Store
O001751,2025-10-13,C0105,P0015,2,220.08,0.2,352.13,Online
O001752,2024-05-07,C0021,P0010,2,217.18,0.05,412.64,In-Store
O001753,2024-08-28,C0017,P0011,1,382.02,0.1,343.82,In-Store
O001754,2024-03-03,C0125,P0022,2,391.51,0,783.02,In-Store
O001755,2024-08-04,C0193,P0001,1,388.22,0,388.22,Partner
O001756,2025-04-29,C0002,P0013,5,355.88,0.05,1690.43,In-Store
O001757,2025-11-29,C0155,P0014,6,199.28,0,1195.68,In-Store
O001758,2025-11-12,C0081,P0027,4,125.39,0,501.56,In-Store
